"","Item","RT","Response","Participant","Condition"
"656",75,1284.66752265376,1,11,"Mouth"
"657",77,2320.42611223005,1,11,"Mouth"
"658",64,1516.93237552536,1,11,"Mouth"
"659",70,676.839315063262,1,11,"Mouth"
"660",11,636.438019275374,1,11,"Mouth"
"661",28,1384.62119972246,1,11,"Mouth"
"662",74,1288.70821042074,1,11,"Mouth"
"663",65,996.597864257637,1,11,"Mouth"
"664",17,656.470046786126,1,11,"Mouth"
"665",3,2264.36425137945,1,11,"Mouth"
"666",87,1172.5615601099,1,11,"Mouth"
"667",22,792.598168874974,1,11,"Mouth"
"669",55,724.754923030559,1,11,"Mouth"
"670",38,1204.64632249787,1,11,"Mouth"
"671",42,1884.83432221983,1,11,"Mouth"
"672",34,1344.41335406882,1,11,"Mouth"
"673",51,804.773792391643,1,11,"Mouth"
"674",18,1256.34794782673,1,11,"Mouth"
"675",8,1528.55278213974,1,11,"Mouth"
"676",33,864.926048649068,1,11,"Mouth"
"677",32,2596.78586140944,1,11,"Mouth"
"678",52,2424.51121575141,1,11,"Mouth"
"679",60,1900.70272821322,1,11,"Mouth"
"680",62,828.956870158436,1,11,"Mouth"
"681",39,807.987317886727,1,11,"Mouth"
"682",31,1276.57098641066,1,11,"Mouth"
"683",16,1040.77976395638,1,11,"Mouth"
"684",80,1996.47560503945,1,11,"Mouth"
"686",6,1688.40320597519,1,11,"Mouth"
"688",4,1304.55457759672,1,11,"Mouth"
"689",61,1744.40236989176,1,11,"Mouth"
"690",43,836.573117849184,1,11,"Mouth"
"691",89,3432.72279798839,1,11,"Mouth"
"692",84,2144.48421760608,1,11,"Mouth"
"693",54,3364.63592520158,1,11,"Mouth"
"694",19,705.016753381642,1,11,"Mouth"
"695",63,1596.47962088638,1,11,"Mouth"
"696",40,1848.69037004682,1,11,"Mouth"
"697",15,1096.66241508967,1,11,"Mouth"
"698",36,964.598111298983,1,11,"Mouth"
"699",67,2300.72495563945,1,11,"Mouth"
"700",57,1400.46377747785,1,11,"Mouth"
"701",26,1368.66281293624,1,11,"Mouth"
"702",24,840.463978980551,1,11,"Mouth"
"703",53,748.766772936506,1,11,"Mouth"
"704",1,864.511735184351,1,11,"Mouth"
"705",72,1744.87672167015,1,11,"Mouth"
"706",79,2536.57342246879,1,11,"Mouth"
"707",56,1204.79532508762,1,11,"Mouth"
"708",12,2492.76556005498,1,11,"Mouth"
"709",66,940.590580139542,1,11,"Mouth"
"710",90,1876.64746533846,1,11,"Mouth"
"711",69,1375.88565517945,1,11,"Mouth"
"712",81,1540.45524225512,1,11,"Mouth"
"713",14,1328.48419397487,1,11,"Mouth"
"714",27,1559.99819035787,1,11,"Mouth"
"715",68,1008.49005683995,1,11,"Mouth"
"716",13,1075.86378693668,1,11,"Mouth"
"717",25,1172.55907292565,1,11,"Mouth"
"718",37,1132.71220908064,1,11,"Mouth"
"719",50,2792.20414559677,1,11,"Mouth"
"720",20,644.458935435978,1,11,"Mouth"
"721",73,681.756656570087,1,12,"Control"
"722",14,496.424409357587,1,12,"Control"
"723",71,516.863519151229,1,12,"Control"
"724",62,500.694880024184,1,12,"Control"
"726",23,804.819471547489,1,12,"Control"
"728",57,640.636854202512,1,12,"Control"
"729",82,820.637633993101,1,12,"Control"
"730",54,592.853321303664,1,12,"Control"
"731",8,1008.89731906955,1,12,"Control"
"732",9,1316.95464716131,1,12,"Control"
"733",76,1040.73429528898,1,12,"Control"
"734",52,716.556011256671,1,12,"Control"
"735",17,1480.8251719619,1,12,"Control"
"736",63,800.611549912901,1,12,"Control"
"737",30,2112.89829735142,1,12,"Control"
"739",5,1328.87484221601,1,12,"Control"
"740",56,712.781848724717,1,12,"Control"
"741",29,1036.68775966162,1,12,"Control"
"742",41,633.019658439025,1,12,"Control"
"743",42,768.926510279016,1,12,"Control"
"744",66,700.629228588241,1,12,"Control"
"745",27,1592.696834869,1,12,"Control"
"746",34,588.674520848144,1,12,"Control"
"747",64,592.6722575241,1,12,"Control"
"748",31,864.822726901821,1,12,"Control"
"749",33,617.105416854884,1,12,"Control"
"750",88,588.743650190281,1,12,"Control"
"751",58,2168.5186273121,1,12,"Control"
"752",59,748.934025477411,1,12,"Control"
"753",55,772.82421902828,1,12,"Control"
"754",44,1476.95736632977,1,12,"Control"
"755",70,648.682846770043,1,12,"Control"
"756",12,2552.55499989289,1,12,"Control"
"757",6,860.681297072006,1,12,"Control"
"758",36,1416.63161263978,1,12,"Control"
"759",79,1052.89715580739,1,12,"Control"
"760",16,597.038936650279,1,12,"Control"
"761",4,1688.75881935946,1,12,"Control"
"762",51,560.9879847907,1,12,"Control"
"763",53,900.827463212408,1,12,"Control"
"764",87,676.74656570216,1,12,"Control"
"765",60,1000.88491074303,1,12,"Control"
"766",7,984.731038216069,1,12,"Control"
"767",24,1908.74778672878,1,12,"Control"
"768",45,672.734811282226,1,12,"Control"
"769",20,496.860096238379,1,12,"Control"
"770",43,609.501817791624,1,12,"Control"
"771",26,940.837325514167,1,12,"Control"
"772",75,913.049077355936,1,12,"Control"
"773",78,520.938694764482,1,12,"Control"
"774",11,680.885655732254,1,12,"Control"
"775",61,740.812151833779,1,12,"Control"
"776",1,888.742919808465,1,12,"Control"
"777",83,900.682079869512,1,12,"Control"
"778",32,492.869357908603,1,12,"Control"
"779",15,976.773897875319,1,12,"Control"
"780",25,952.860234152013,1,12,"Control"
"781",35,1264.66865459406,1,12,"Control"
"782",10,568.718227750196,1,12,"Control"
"783",22,656.739368434501,1,12,"Control"
"784",28,716.94154583156,1,12,"Control"
"785",84,1356.69532126076,1,12,"Control"
"786",37,1968.52304998811,1,12,"Control"
"788",3,1492.7697905523,1,12,"Control"
"789",19,517.009425791457,1,12,"Control"
"790",67,700.980478185102,1,12,"Control"
"791",72,608.902098344061,1,12,"Control"
"792",90,1104.92577044533,1,12,"Control"
"793",81,716.743231294913,1,12,"Control"
"794",65,633.002702412341,1,12,"Control"
"795",13,600.775623294794,1,12,"Control"
"796",69,652.670192691858,1,12,"Control"
"797",50,633.068246868788,1,12,"Control"
"798",86,640.906926596472,1,12,"Control"
"799",40,892.641969882334,1,12,"Control"
"800",21,1228.75982599726,1,12,"Control"
"801",74,881.329247491976,1,12,"Control"
"802",39,1204.7497162248,1,12,"Control"
"803",80,1408.87749951662,1,12,"Control"
"804",2,581.068669201613,1,12,"Control"
"805",38,1172.94485961611,1,12,"Control"
"807",77,876.911679233672,1,12,"Control"
"808",85,672.570769693721,1,12,"Control"
"809",89,877.078388434256,1,12,"Control"
"810",68,628.869152112657,1,12,"Control"
"811",36,1753.72554101932,1,12,"Foot"
"812",42,928.925337801502,1,12,"Foot"
"813",6,1620.77563317644,1,12,"Foot"
"814",10,840.870185817494,1,12,"Foot"
"815",32,708.867120792547,1,12,"Foot"
"816",33,548.853968765343,1,12,"Foot"
"817",27,1336.65815771928,1,12,"Foot"
"818",72,1152.96866920153,1,12,"Foot"
"819",21,1020.71640652184,1,12,"Foot"
"820",50,1244.6955919313,1,12,"Foot"
"821",64,704.887128095834,1,12,"Foot"
"822",78,700.857091362195,1,12,"Foot"
"823",13,912.755131790618,1,12,"Foot"
"825",71,1656.74130566458,1,12,"Foot"
"826",70,592.915515455843,1,12,"Foot"
"827",18,1332.56058559436,1,12,"Foot"
"828",43,976.914120427409,1,12,"Foot"
"829",75,845.35696762714,1,12,"Foot"
"830",63,952.632954823912,1,12,"Foot"
"831",84,848.976273334756,1,12,"Foot"
"832",51,568.97483276407,1,12,"Foot"
"833",37,2536.64779274322,1,12,"Foot"
"834",8,836.688498206513,1,12,"Foot"
"835",55,1268.6667401349,1,12,"Foot"
"836",79,2572.37331099259,1,12,"Foot"
"837",53,728.916984812713,1,12,"Foot"
"838",66,608.853158041711,1,12,"Foot"
"839",83,652.716462374428,1,12,"Foot"
"840",80,1368.52732272155,1,12,"Foot"
"841",77,632.633356963197,1,12,"Foot"
"842",58,832.679492599709,1,12,"Foot"
"843",3,1779.97579815701,1,12,"Foot"
"844",52,1032.44597409275,1,12,"Foot"
"845",5,577.058860604666,1,12,"Foot"
"846",88,900.695324697608,1,12,"Foot"
"847",76,1156.55645678908,1,12,"Foot"
"848",9,776.792855578151,1,12,"Foot"
"849",25,1120.87234516957,1,12,"Foot"
"850",12,860.608790359038,1,12,"Foot"
"851",35,1549.02057914978,1,12,"Foot"
"852",87,684.63283839219,1,12,"Foot"
"853",65,876.554907950322,1,12,"Foot"
"854",85,564.862629374147,1,12,"Foot"
"855",24,1932.77587806915,1,12,"Foot"
"856",69,968.669948658771,1,12,"Foot"
"857",29,1192.74003737837,1,12,"Foot"
"858",20,708.802671048943,1,12,"Foot"
"859",82,1136.86367381979,1,12,"Foot"
"860",59,756.667868359273,1,12,"Foot"
"861",23,624.595189791762,1,12,"Foot"
"862",56,1004.76057184596,1,12,"Foot"
"863",1,1172.66165367027,1,12,"Foot"
"864",62,577.082511224035,1,12,"Foot"
"865",74,1020.78385168943,1,12,"Foot"
"866",54,669.015498700446,1,12,"Foot"
"867",68,840.617267942889,1,12,"Foot"
"868",11,576.951154647759,1,12,"Foot"
"869",16,824.716550879657,1,12,"Foot"
"870",90,836.722392215052,1,12,"Foot"
"871",44,1096.94092844393,1,12,"Foot"
"872",28,785.064867349774,1,12,"Foot"
"873",31,780.986383536401,1,12,"Foot"
"874",67,1172.76377779217,1,12,"Foot"
"875",17,540.709728684305,1,12,"Foot"
"876",81,865.248218512988,1,12,"Foot"
"877",39,572.914925565328,1,12,"Foot"
"878",86,673.267401344674,1,12,"Foot"
"879",45,688.763300036953,1,12,"Foot"
"880",2,584.941671715114,1,12,"Foot"
"882",57,1292.5349251359,1,12,"Foot"
"883",19,1080.9233356963,1,12,"Foot"
"885",22,780.772496401823,1,12,"Foot"
"887",38,1164.7346750874,1,12,"Foot"
"888",7,940.782024446435,1,12,"Foot"
"889",15,1012.68853386591,1,12,"Foot"
"890",40,660.692618848316,1,12,"Foot"
"891",34,788.579940710406,1,12,"Foot"
"892",30,904.992251938438,1,12,"Foot"
"893",26,880.7740594184,1,12,"Foot"
"894",41,516.658612274568,1,12,"Foot"
"895",89,1212.71537668372,1,12,"Foot"
"896",73,904.543972847023,1,12,"Foot"
"897",14,644.586176881148,1,12,"Foot"
"899",61,772.828790359199,1,12,"Foot"
"901",69,673.574844364111,1,12,"Finger"
"902",80,2204.61394212793,1,12,"Finger"
"903",6,1712.78331979988,1,12,"Finger"
"904",81,1160.68461472378,1,12,"Finger"
"905",30,1432.9008781765,1,12,"Finger"
"906",10,1360.64527550411,1,12,"Finger"
"907",14,1052.60900259918,1,12,"Finger"
"908",26,2240.86821292758,1,12,"Finger"
"909",71,1356.7900500525,1,12,"Finger"
"910",32,1256.6852862451,1,12,"Finger"
"911",73,916.872892956007,1,12,"Finger"
"912",40,1024.51812334857,1,12,"Finger"
"913",77,2152.55251917256,1,12,"Finger"
"914",22,1077.00728749114,1,12,"Finger"
"915",36,916.786636162442,1,12,"Finger"
"916",39,732.753792614631,1,12,"Finger"
"917",52,2284.71737320365,1,12,"Finger"
"918",12,2564.92489355742,1,12,"Finger"
"919",33,912.880548645489,1,12,"Finger"
"921",65,1320.95146355596,1,12,"Finger"
"922",21,2016.59774956511,1,12,"Finger"
"923",43,753.007649244864,1,12,"Finger"
"924",60,1624.81327876935,1,12,"Finger"
"925",70,1140.88592425514,1,12,"Finger"
"926",7,2412.77754248017,1,12,"Finger"
"927",11,988.91099052662,1,12,"Finger"
"928",18,1169.37793774582,1,12,"Finger"
"929",50,2264.53278125064,1,12,"Finger"
"930",53,1028.65611866559,1,12,"Finger"
"931",68,948.943659642055,1,12,"Finger"
"932",85,880.73402118107,1,12,"Finger"
"933",41,896.870636935773,1,12,"Finger"
"934",16,796.942958045975,1,12,"Finger"
"935",87,1248.73487658692,1,12,"Finger"
"936",44,1688.6313814955,1,12,"Finger"
"938",24,2672.54730639502,1,12,"Finger"
"939",19,764.956550450052,1,12,"Finger"
"940",2,944.685919529093,1,12,"Finger"
"941",86,1260.76918046874,1,12,"Finger"
"942",15,1092.80599170802,1,12,"Finger"
"943",59,1808.77234345144,1,12,"Finger"
"944",67,972.870132113258,1,12,"Finger"
"945",83,968.641726708483,1,12,"Finger"
"946",9,1916.68650941961,1,12,"Finger"
"947",3,2856.47675066048,1,12,"Finger"
"948",76,2152.55568301427,1,12,"Finger"
"949",1,2148.59647483422,1,12,"Finger"
"950",8,2344.5242087173,1,12,"Finger"
"951",89,1664.58991901368,1,12,"Finger"
"952",38,2212.94637365486,1,12,"Finger"
"953",55,1620.95939765004,1,12,"Finger"
"954",51,808.677469871782,1,12,"Finger"
"955",29,2256.71309660356,1,12,"Finger"
"956",56,764.841286760884,1,12,"Finger"
"957",82,980.860577001749,1,12,"Finger"
"958",20,868.79710468088,1,12,"Finger"
"959",62,980.886786964902,1,12,"Finger"
"960",35,1540.7039487875,1,12,"Finger"
"961",84,1348.64705505788,1,12,"Finger"
"963",17,772.818002620625,1,12,"Finger"
"964",42,865.037513264951,1,12,"Finger"
"965",45,940.616082146562,1,12,"Finger"
"966",54,1764.76492492088,1,12,"Finger"
"967",74,1096.83368262768,1,12,"Finger"
"968",79,1364.8294863699,1,12,"Finger"
"969",23,1084.81655732407,1,12,"Finger"
"970",25,1233.4558905286,1,12,"Finger"
"971",28,704.547460204822,1,12,"Finger"
"972",88,872.852265687015,1,12,"Finger"
"973",4,2768.64046615538,1,12,"Finger"
"974",66,680.980859702231,1,12,"Finger"
"975",90,1844.95760219966,1,12,"Finger"
"976",64,2244.81067560305,1,12,"Finger"
"977",58,1712.89957895647,1,12,"Finger"
"978",5,789.003080492421,1,12,"Finger"
"979",31,1204.85854396247,1,12,"Finger"
"980",13,912.969079074628,1,12,"Finger"
"982",78,1512.74767717132,1,12,"Finger"
"983",72,1328.6219874974,1,12,"Finger"
"984",37,1584.79820755747,1,12,"Finger"
"985",34,1040.85217847091,1,12,"Finger"
"986",61,1156.72304268446,1,12,"Finger"
"987",57,665.110758522815,1,12,"Finger"
"988",27,1004.76831904803,1,12,"Finger"
"989",63,1452.5638813343,1,12,"Finger"
"990",75,1236.91242078576,1,12,"Finger"
"991",60,2597.67903804413,1,12,"Mouth"
"992",1,1301.12703529448,1,12,"Mouth"
"993",54,592.59281261393,1,12,"Mouth"
"994",28,820.672454297437,1,12,"Mouth"
"995",43,640.816318016732,1,12,"Mouth"
"996",22,872.974984855318,1,12,"Mouth"
"997",31,908.663258791421,1,12,"Mouth"
"999",68,2820.6941539388,1,12,"Mouth"
"1000",16,1060.74204292054,1,12,"Mouth"
"1001",12,2460.86071706304,1,12,"Mouth"
"1002",71,1256.68564413218,1,12,"Mouth"
"1004",83,988.827166763258,1,12,"Mouth"
"1005",76,1932.79093037745,1,12,"Mouth"
"1006",24,2184.57589439549,1,12,"Mouth"
"1007",53,860.891638417797,1,12,"Mouth"
"1008",29,1320.75661360659,1,12,"Mouth"
"1009",38,1488.70198921577,1,12,"Mouth"
"1010",85,676.527319284105,1,12,"Mouth"
"1011",44,1264.92505209308,1,12,"Mouth"
"1012",37,1620.5503207234,1,12,"Mouth"
"1013",40,1404.83610663568,1,12,"Mouth"
"1014",51,1040.55150523118,1,12,"Mouth"
"1015",78,880.575308801326,1,12,"Mouth"
"1016",14,800.629254795695,1,12,"Mouth"
"1017",7,1904.70658933236,1,12,"Mouth"
"1018",30,1296.66742282643,1,12,"Mouth"
"1019",35,1200.76959120115,1,12,"Mouth"
"1020",11,728.771613499248,1,12,"Mouth"
"1021",50,3772.46843848661,1,12,"Mouth"
"1022",39,828.645064982538,1,12,"Mouth"
"1023",79,1936.60479431173,1,12,"Mouth"
"1024",18,988.449899679836,1,12,"Mouth"
"1025",64,900.666125324733,1,12,"Mouth"
"1026",8,1876.82832807059,1,12,"Mouth"
"1027",59,2220.82812614144,1,12,"Mouth"
"1028",45,1084.96901119224,1,12,"Mouth"
"1029",61,2040.58862967486,1,12,"Mouth"
"1030",36,1284.65360271548,1,12,"Mouth"
"1031",10,1064.66822925358,1,12,"Mouth"
"1032",81,812.933258147041,1,12,"Mouth"
"1033",5,612.775585057079,1,12,"Mouth"
"1034",27,1420.74377994004,1,12,"Mouth"
"1035",2,936.664852742069,1,12,"Mouth"
"1036",20,764.919086593181,1,12,"Mouth"
"1037",69,2448.55483405308,1,12,"Mouth"
"1038",6,1048.73181070252,1,12,"Mouth"
"1039",90,1084.82688792947,1,12,"Mouth"
"1040",80,1388.94344353503,1,12,"Mouth"
"1041",77,928.789103134022,1,12,"Mouth"
"1042",62,840.763421193969,1,12,"Mouth"
"1044",87,1816.6719542005,1,12,"Mouth"
"1045",74,932.81695044152,1,12,"Mouth"
"1046",66,692.773788317936,1,12,"Mouth"
"1048",58,868.836445189118,1,12,"Mouth"
"1049",52,3948.56137139868,1,12,"Mouth"
"1050",3,2420.71010891277,1,12,"Mouth"
"1051",4,737.000708899814,1,12,"Mouth"
"1052",41,1052.78730252849,1,12,"Mouth"
"1053",82,1744.77618139235,1,12,"Mouth"
"1054",75,1316.68646946355,1,12,"Mouth"
"1055",23,732.760246611178,1,12,"Mouth"
"1056",63,1408.74374299165,1,12,"Mouth"
"1057",55,977.021495563804,1,12,"Mouth"
"1058",15,952.67587119497,1,12,"Mouth"
"1059",67,1076.77386092701,1,12,"Mouth"
"1060",13,616.710769693782,1,12,"Mouth"
"1061",26,1696.66233679209,1,12,"Mouth"
"1062",21,1180.82795643477,1,12,"Mouth"
"1063",88,732.622057098524,1,12,"Mouth"
"1064",9,1408.46834138938,1,12,"Mouth"
"1065",84,861.019939421112,1,12,"Mouth"
"1066",19,668.622977809264,1,12,"Mouth"
"1067",89,1093.01518420671,1,12,"Mouth"
"1068",70,696.792874911353,1,12,"Mouth"
"1069",33,672.686033382888,1,12,"Mouth"
"1070",42,1081.21112199524,1,12,"Mouth"
"1071",57,780.884084982063,1,12,"Mouth"
"1072",17,540.855301497231,1,12,"Mouth"
"1073",65,1516.66817941577,1,12,"Mouth"
"1074",34,800.52067366978,1,12,"Mouth"
"1075",32,648.65945178417,1,12,"Mouth"
"1076",72,1224.87617709612,1,12,"Mouth"
"1077",56,924.670163047267,1,12,"Mouth"
"1078",25,800.933004661601,1,12,"Mouth"
"1079",73,737.282717879225,1,12,"Mouth"
"1080",86,588.666298468524,1,12,"Mouth"
"1081",77,1117.51976756659,1,13,"Control"
"1082",64,1480.8537096942,1,13,"Control"
"1083",89,1168.8022929693,1,13,"Control"
"1084",1,1620.7577899504,1,13,"Control"
"1085",79,1484.61439883158,1,13,"Control"
"1086",8,1160.73940452407,1,13,"Control"
"1087",52,1492.6349212692,1,13,"Control"
"1088",4,1028.90968915744,1,13,"Control"
"1089",5,1632.76299069821,1,13,"Control"
"1090",37,1364.79526154108,1,13,"Control"
"1092",13,1600.5073768556,1,13,"Control"
"1093",67,1060.58338166713,1,13,"Control"
"1094",90,1588.6721874931,1,13,"Control"
"1095",9,1052.9641197827,1,13,"Control"
"1096",63,1156.60961053436,1,13,"Control"
"1097",57,1352.62963115747,1,13,"Control"
"1098",22,1576.79995832495,1,13,"Control"
"1099",76,1940.47342097929,1,13,"Control"
"1100",87,1068.67878971389,1,13,"Control"
"1101",78,2588.34296191344,1,13,"Control"
"1102",59,1124.76105561655,1,13,"Control"
"1103",83,1224.59061330574,1,13,"Control"
"1104",44,1408.8620953371,1,13,"Control"
"1105",18,1512.87509699068,1,13,"Control"
"1107",30,2776.60677622316,1,13,"Control"
"1108",36,1085.0583897236,1,13,"Control"
"1109",43,700.767087280838,1,13,"Control"
"1110",24,1068.85143262207,1,13,"Control"
"1111",25,616.765736933303,1,13,"Control"
"1113",26,880.767764816483,1,13,"Control"
"1114",34,1236.70317114556,1,13,"Control"
"1115",61,1156.50335417104,1,13,"Control"
"1116",70,1705.19808425161,1,13,"Control"
"1117",85,688.564832119482,1,13,"Control"
"1118",51,680.725436617649,1,13,"Control"
"1120",60,1144.87392580213,1,13,"Control"
"1121",10,624.825666043762,1,13,"Control"
"1122",54,1337.04826964004,1,13,"Control"
"1123",7,1712.68210392918,1,13,"Control"
"1124",53,1120.67398852832,1,13,"Control"
"1125",75,952.91726751293,1,13,"Control"
"1126",73,1457.02989967958,1,13,"Control"
"1127",20,1080.69170758972,1,13,"Control"
"1128",82,1176.58407767885,1,13,"Control"
"1129",29,1156.56908508936,1,13,"Control"
"1130",12,1680.64373654761,1,13,"Control"
"1131",41,2120.71942256898,1,13,"Control"
"1132",71,1660.60102425308,1,13,"Control"
"1133",31,864.519915361598,1,13,"Control"
"1134",40,2536.6544211729,1,13,"Control"
"1136",28,792.763835792357,1,13,"Control"
"1137",19,2840.47233356978,1,13,"Control"
"1138",27,1140.66959506727,1,13,"Control"
"1139",15,1432.6252871042,1,13,"Control"
"1140",45,1804.77475113275,1,13,"Control"
"1141",68,1144.68554789346,1,13,"Control"
"1142",55,840.944286482227,1,13,"Control"
"1143",80,2308.81655474604,1,13,"Control"
"1144",72,780.947280616601,1,13,"Control"
"1145",35,1172.82865158631,1,13,"Control"
"1146",14,1176.85158170571,1,13,"Control"
"1147",62,1136.5964464776,1,13,"Control"
"1148",16,1972.69987755317,1,13,"Control"
"1149",84,1580.58125153093,1,13,"Control"
"1150",86,1332.48548946358,1,13,"Control"
"1151",81,1480.8388348265,1,13,"Control"
"1152",50,1372.46294644592,1,13,"Control"
"1153",88,1056.50348134259,1,13,"Control"
"1154",33,2273.10096410383,1,13,"Control"
"1155",3,2232.81862344538,1,13,"Control"
"1156",6,2648.79461966484,1,13,"Control"
"1157",21,908.486958818685,1,13,"Control"
"1158",66,824.730806212756,1,13,"Control"
"1159",42,2056.93404996691,1,13,"Control"
"1160",58,1092.78001933308,1,13,"Control"
"1161",69,1324.70966853634,1,13,"Control"
"1162",56,1177.1249532776,1,13,"Control"
"1163",39,1044.81275805028,1,13,"Control"
"1164",74,936.912862452118,1,13,"Control"
"1165",11,1336.70328156222,1,13,"Control"
"1166",32,1416.70937638355,1,13,"Control"
"1167",23,1440.70446692876,1,13,"Control"
"1168",65,948.826161414217,1,13,"Control"
"1169",38,1300.66889175305,1,13,"Control"
"1170",2,1496.5545062405,1,13,"Control"
"1172",33,896.125058968209,1,13,"Foot"
"1173",57,1536.65034263486,1,13,"Foot"
"1174",20,1484.56575927503,1,13,"Foot"
"1175",8,1216.46010526092,1,13,"Foot"
"1176",58,960.653185538831,1,13,"Foot"
"1177",85,976.843397134871,1,13,"Foot"
"1178",2,1197.17950892573,1,13,"Foot"
"1179",55,908.864307104523,1,13,"Foot"
"1180",71,940.877508109224,1,13,"Foot"
"1181",73,736.829515584759,1,13,"Foot"
"1182",11,1020.72763334854,1,13,"Foot"
"1183",18,1540.846953234,1,13,"Foot"
"1184",87,1100.82856823738,1,13,"Foot"
"1185",38,1116.67957508962,1,13,"Foot"
"1186",79,1440.64533436449,1,13,"Foot"
"1187",29,972.657032932148,1,13,"Foot"
"1188",51,844.589047281261,1,13,"Foot"
"1189",17,1060.52314837416,1,13,"Foot"
"1190",1,1792.70885394544,1,13,"Foot"
"1191",61,1456.77424502173,1,13,"Foot"
"1192",56,1120.94439475004,1,13,"Foot"
"1193",19,1204.75281691051,1,13,"Foot"
"1194",36,984.721387295394,1,13,"Foot"
"1195",28,1088.64957573405,1,13,"Foot"
"1196",5,748.547856330333,1,13,"Foot"
"1197",40,1392.68791647828,1,13,"Foot"
"1198",43,908.838283603473,1,13,"Foot"
"1199",9,1376.70090352549,1,13,"Foot"
"1200",16,1132.82310798877,1,13,"Foot"
